Date,Eonia,Euribor1M,Euribor3M,Euribor6M,EUR1Y,EUR5Y,EUR10Y,EUR20Y,EUR30Y,LIBORON,LIBOR1M,LIBOR3M,LIBOR6M,UST1Y,UST5Y,UST10Y,UST20Y,UST30Y
2014-09-22,0.002,0.005,0.082,0.186,-0.093669,0.278909,1.14273,2.010216,2.0373069999999998,-0.04143,0.00143,0.05143,0.14571,0.1,1.8,2.57,3.04,3.28
2014-09-23,0.015,0.005,0.082,0.185,-0.07700599999999999,0.29529,1.134184,1.975716,2.002198,-0.03571,0.00214,0.05286,0.14571,0.1,1.78,2.54,3.01,3.25
2014-09-24,0.022,0.007,0.083,0.186,-0.084355,0.278567,1.111688,1.962429,1.9993020000000001,-0.02,0.00357,0.05571,0.14643,0.11,1.82,2.57,3.04,3.28
2014-09-25,-0.003,0.006,0.082,0.183,-0.092072,0.258089,1.093149,1.954305,1.99511,-0.03929,0.00286,0.055,0.145,0.1,1.75,2.52,2.98,3.22
2014-09-26,-0.017,0.007,0.082,0.183,-0.094791,0.253733,1.090568,1.9487259999999997,1.9845110000000001,-0.05143,0.005,0.05714,0.145,0.11,1.8,2.54,2.99,3.22
2014-09-29,-0.022,0.007,0.083,0.184,-0.092815,0.249798,1.071657,1.9128330000000002,1.945582,-0.06143,0.00143,0.05714,0.14714,0.11,1.77,2.5,2.95,3.18
2014-09-30,0.197,0.007,0.083,0.183,-0.094943,0.240229,1.05885,1.9043860000000001,1.941762,0.14286,0.00357,0.05714,0.14571,0.13,1.78,2.52,2.98,3.21
2014-10-01,-0.032,0.006,0.082,0.181,-0.099017,0.213306,1.013325,1.858164,1.906003,-0.05857,0.00357,0.05714,0.145,0.1,1.69,2.42,2.87,3.12
2014-10-02,-0.033,0.006,0.081,0.18,-0.09400700000000001,0.23151300000000002,1.036362,1.876496,1.9190919999999998,-0.06,0.00357,0.05286,0.14357,0.1,1.7,2.44,2.9,3.15
2014-10-03,-0.045,0.007,0.081,0.181,-0.082864,0.258457,1.055803,1.8750360000000001,1.9103569999999999,-0.06,0.00357,0.05214,0.14571,0.11,1.73,2.45,2.89,3.13
2014-10-06,-0.014,0.007,0.079,0.179,-0.0878,0.243642,1.037633,1.855011,1.889244,-0.06286,0.00357,0.05214,0.145,0.11,1.7,2.43,2.88,3.12
2014-10-07,-0.033,0.006,0.079,0.178,-0.088234,0.240234,1.034226,1.8596990000000002,1.90025,-0.07071,0.00214,0.05214,0.145,0.1,1.64,2.36,2.81,3.06
2014-10-08,-0.015,0.006,0.08,0.18,-0.086755,0.233469,1.0158989999999999,1.841013,1.889543,-0.06429,0.00214,0.05429,0.14357,0.1,1.57,2.35,2.82,3.07
2014-10-09,-0.015,0.006,0.079,0.179,-0.094449,0.217858,1.008132,1.845648,1.8957080000000002,-0.06357,0.00357,0.05429,0.14286,0.1,1.58,2.34,2.81,3.07
2014-10-10,-0.006,0.006,0.079,0.178,-0.085569,0.23239200000000002,1.010721,1.836741,1.888971,-0.06857,0.00571,0.055,0.14286,0.1,1.55,2.31,2.77,3.03
2014-10-13,-0.018,0.006,0.082,0.182,-0.076665,0.250218,1.024174,1.851762,1.9116970000000002,-0.06929,0.00571,0.05857,0.14786,0.1,1.55,2.31,2.77,3.03
2014-10-14,-0.026,0.008,0.082,0.182,-0.083011,0.218111,0.971664,1.7918599999999998,1.857864,-0.06714,0.00571,0.05929,0.14929,0.09,1.45,2.21,2.68,2.95
2014-10-15,-0.011,0.006,0.081,0.181,-0.086767,0.182109,0.893228,1.672182,1.733322,-0.06857,0.00286,0.05643,0.14571,0.1,1.37,2.15,2.64,2.92
2014-10-16,-0.012,0.006,0.081,0.182,-0.074041,0.221325,0.931408,1.680335,1.7226259999999998,-0.06214,0.00286,0.05714,0.14857,0.1,1.39,2.17,2.66,2.94
2014-10-17,-0.014,0.006,0.081,0.185,-0.071037,0.257446,1.007873,1.790472,1.8410970000000002,-0.06857,0.00286,0.05643,0.14643,0.11,1.44,2.22,2.7,2.98
2014-10-20,-0.003,0.006,0.081,0.184,-0.076448,0.23690799999999998,0.9859709999999999,1.7787959999999998,1.822301,-0.06571,0.00286,0.055,0.14429,0.1,1.41,2.2,2.68,2.96
2014-10-21,0.012,0.006,0.081,0.184,-0.072412,0.25145500000000004,1.0091290000000002,1.8145200000000001,1.864825,-0.04786,0.00286,0.05857,0.14643,0.1,1.44,2.23,2.72,3.0
2014-10-22,0.017,0.009,0.084,0.187,-0.070963,0.253394,1.011028,1.822786,1.879458,-0.03929,0.00357,0.06143,0.14929,0.11,1.46,2.25,2.73,3.01
2014-10-23,0.014,0.011,0.085,0.188,-0.07235499999999999,0.25461300000000003,1.019735,1.8389419999999999,1.896062,-0.03571,0.005,0.06214,0.15,0.11,1.52,2.29,2.77,3.05
2014-10-24,0.018,0.012,0.085,0.188,-0.072656,0.25638299999999997,1.0194969999999999,1.823362,1.8695950000000001,-0.03214,0.00571,0.06286,0.15,0.11,1.52,2.29,2.77,3.05
2014-10-27,0.013,0.012,0.088,0.189,-0.068381,0.257646,1.008071,1.805511,1.8581509999999999,-0.03357,0.00643,0.06429,0.15143,0.11,1.51,2.27,2.75,3.04
2014-10-28,0.01,0.012,0.088,0.189,-0.07183200000000001,0.25674600000000003,1.013628,1.804486,1.8462490000000003,-0.03429,0.00571,0.06429,0.15357,0.11,1.53,2.3,2.79,3.06
2014-10-29,0.006,0.01,0.088,0.188,-0.069439,0.25934,1.014564,1.81275,1.8633520000000001,-0.04429,0.00571,0.06429,0.15143,0.11,1.61,2.34,2.79,3.06
2014-10-30,0.002,0.01,0.086,0.188,-0.079193,0.227748,0.973261,1.766343,1.816271,-0.05643,0.005,0.06214,0.15214,0.11,1.58,2.32,2.77,3.04
2014-10-31,0.082,0.01,0.086,0.189,-0.081477,0.21751199999999998,0.963836,1.7762669999999998,1.841114,0.04357,0.005,0.06214,0.15286,0.11,1.62,2.35,2.81,3.07
2014-11-03,-0.035,0.01,0.085,0.189,-0.078551,0.22013400000000002,0.964809,1.7894169999999998,1.8671959999999999,-0.05643,0.00357,0.06143,0.15143,0.12,1.63,2.36,2.8,3.07
2014-11-04,-0.039,0.009,0.084,0.186,-0.076397,0.20836300000000002,0.930847,1.746027,1.8330799999999998,-0.06929,0.00357,0.06071,0.14786,0.11,1.63,2.35,2.78,3.05
2014-11-05,-0.042,0.009,0.081,0.184,-0.079791,0.20786100000000002,0.94295,1.7698459999999998,1.8559080000000001,-0.07714,0.00214,0.06,0.14786,0.11,1.63,2.36,2.79,3.06
2014-11-06,-0.037,0.009,0.081,0.182,-0.083034,0.202913,0.9464600000000001,1.789295,1.880918,-0.07571,0.00214,0.055,0.14786,0.12,1.67,2.39,2.83,3.09
2014-11-07,-0.038,0.008,0.08,0.181,-0.083884,0.20108199999999998,0.9454549999999999,1.7899009999999997,1.8819150000000002,-0.08143,0.00214,0.05286,0.14643,0.12,1.6,2.32,2.76,3.04
2014-11-10,-0.032,0.009,0.08,0.181,-0.080006,0.203949,0.936415,1.766788,1.856989,-0.08143,0.00143,0.05286,0.14643,0.13,1.65,2.38,2.81,3.09
2014-11-11,-0.036,0.009,0.079,0.181,-0.078429,0.20681100000000002,0.938903,1.7700810000000002,1.8589200000000001,-0.08,0.00214,0.05429,0.14643,0.13,1.65,2.38,2.81,3.09
2014-11-12,-0.027,0.009,0.079,0.181,-0.079698,0.19534,0.9147219999999999,1.734577,1.822466,-0.075,0.00214,0.055,0.14786,0.14,1.65,2.37,2.81,3.09
2014-11-13,-0.028,0.008,0.078,0.178,-0.078145,0.198413,0.9159129999999999,1.7325259999999998,1.8195919999999999,-0.06643,0.00214,0.05286,0.14714,0.15,1.64,2.35,2.8,3.08
2014-11-14,-0.029,0.008,0.079,0.18,-0.079054,0.19326500000000002,0.906897,1.721293,1.808788,-0.06643,0.00214,0.05357,0.14857,0.15,1.62,2.32,2.77,3.04
2014-11-17,-0.027,0.008,0.08,0.182,-0.072696,0.20764000000000002,0.91805,1.727067,1.8140939999999999,-0.07429,0.00214,0.05357,0.14714,0.15,1.64,2.34,2.79,3.06
2014-11-18,-0.022,0.009,0.081,0.181,-0.07376,0.202295,0.9091370000000001,1.718761,1.811957,-0.07357,0.00214,0.05643,0.14714,0.14,1.63,2.32,2.77,3.05
2014-11-19,-0.023,0.009,0.081,0.181,-0.056416999999999995,0.24832800000000002,0.957255,1.7646119999999998,1.8615700000000002,-0.07071,0.00429,0.06143,0.15143,0.15,1.66,2.36,2.8,3.08
2014-11-20,-0.019,0.009,0.081,0.181,-0.061491,0.22559899999999997,0.921499,1.7229889999999999,1.822279,-0.07429,0.00429,0.06214,0.15,0.14,1.64,2.34,2.78,3.05
2014-11-21,-0.011,0.009,0.081,0.181,-0.068025,0.201605,0.889307,1.69197,1.7953459999999999,-0.06929,0.00429,0.06214,0.15,0.14,1.63,2.31,2.75,3.02
2014-11-24,-0.006,0.009,0.081,0.182,-0.06976900000000001,0.20031300000000002,0.893583,1.7029889999999999,1.806978,-0.05643,0.00429,0.06214,0.15,0.14,1.62,2.3,2.74,3.01
2014-11-25,0.017,0.009,0.081,0.181,-0.069856,0.18723,0.865865,1.675529,1.7906970000000002,-0.04286,0.005,0.06214,0.15214,0.14,1.58,2.27,2.69,2.97
2014-11-26,0.046,0.009,0.082,0.182,-0.06828,0.183801,0.849599,1.6441560000000002,1.7564060000000001,-0.01,0.00643,0.06286,0.15143,0.14,1.56,2.24,2.67,2.95
2014-11-27,0.029,0.016,0.082,0.181,-0.069281,0.166573,0.811182,1.59543,1.7209849999999998,-0.00714,0.01214,0.06286,0.15071,0.14,1.56,2.24,2.67,2.95
2014-11-28,0.128,0.02,0.082,0.18,-0.063317,0.16989200000000002,0.801524,1.5811540000000002,1.7052439999999998,0.1,0.01357,0.06214,0.15071,0.13,1.49,2.18,2.62,2.89
2014-12-01,-0.007,0.021,0.082,0.179,-0.058105,0.17960399999999999,0.8078989999999999,1.590164,1.721597,-0.02857,0.01143,0.06071,0.15071,0.13,1.52,2.22,2.66,2.95
2014-12-02,-0.025,0.022,0.081,0.178,-0.055646,0.204715,0.854252,1.632039,1.7411470000000002,-0.04214,0.01143,0.06,0.14786,0.14,1.59,2.28,2.72,3.0
2014-12-03,-0.023,0.022,0.081,0.176,-0.062722,0.19750299999999998,0.8638809999999999,1.65628,1.760487,-0.06143,0.01143,0.05786,0.14714,0.15,1.61,2.29,2.71,2.99
2014-12-04,-0.036,0.022,0.082,0.177,-0.061988,0.195725,0.855612,1.639873,1.742075,-0.065,0.01143,0.05643,0.14714,0.14,1.59,2.25,2.66,2.94
2014-12-05,-0.038,0.022,0.082,0.179,-0.05971,0.20723000000000003,0.8740000000000001,1.658757,1.756573,-0.07643,0.01143,0.05786,0.14786,0.18,1.69,2.31,2.69,2.97
2014-12-08,-0.052,0.022,0.082,0.179,-0.062455,0.18124200000000001,0.8233600000000001,1.599623,1.7087720000000002,-0.08071,0.01143,0.05857,0.14571,0.18,1.67,2.26,2.62,2.9
2014-12-09,-0.04,0.024,0.082,0.177,-0.060483,0.178075,0.803054,1.551876,1.6502720000000002,-0.08857,0.01214,0.05929,0.14786,0.23,1.63,2.22,2.58,2.87
2014-12-10,-0.025,0.022,0.083,0.179,-0.059327,0.17697000000000002,0.7941189999999999,1.531771,1.626765,-0.08643,0.01214,0.05857,0.14786,0.21,1.58,2.18,2.54,2.83
2014-12-11,-0.014,0.022,0.082,0.179,-0.059889,0.170587,0.776209,1.493179,1.5779729999999998,-0.07214,0.01214,0.06,0.14929,0.21,1.62,2.19,2.54,2.84
2014-12-12,-0.021,0.023,0.082,0.178,-0.062053,0.155212,0.746134,1.452161,1.538306,-0.07286,0.01214,0.06,0.15071,0.19,1.53,2.1,2.45,2.75
2014-12-15,-0.016,0.024,0.082,0.178,-0.060934,0.158048,0.748912,1.454827,1.541575,-0.07714,0.01214,0.06143,0.14929,0.22,1.58,2.12,2.45,2.74
2014-12-16,-0.019,0.025,0.082,0.179,-0.06205499999999999,0.13406700000000002,0.691779,1.368825,1.457423,-0.08571,0.01214,0.06071,0.14929,0.21,1.53,2.07,2.4,2.69
2014-12-17,-0.026,0.026,0.081,0.178,-0.065572,0.130432,0.696604,1.380492,1.464907,-0.09786,0.01214,0.05929,0.14929,0.23,1.61,2.14,2.46,2.74
2014-12-18,-0.03,0.025,0.079,0.176,-0.07034,0.13803900000000002,0.735518,1.448685,1.531644,-0.11,0.01143,0.05857,0.14571,0.25,1.68,2.22,2.54,2.82
2014-12-19,-0.055,0.026,0.081,0.177,-0.07444400000000001,0.125899,0.723225,1.4431049999999999,1.530464,-0.12143,0.01071,0.05929,0.14571,0.26,1.66,2.17,2.48,2.77
2014-12-22,-0.051,0.026,0.081,0.176,-0.075852,0.11994300000000001,0.716775,1.445162,1.5405719999999998,-0.12214,0.01,0.05786,0.14286,0.28,1.67,2.17,2.47,2.75
2014-12-23,-0.077,0.024,0.079,0.174,-0.07768,0.114691,0.710672,1.4385860000000001,1.533367,-0.12429,0.01214,0.05643,0.14143,0.26,1.76,2.26,2.57,2.85
2014-12-24,-0.085,0.025,0.08,0.173,-0.079399,0.11269000000000001,0.711262,1.438682,1.530154,-0.13571,0.01214,0.05643,0.14143,0.26,1.76,2.27,2.56,2.83
2014-12-29,-0.06,0.024,0.079,0.172,-0.082859,0.089305,0.664449,1.378949,1.489937,-0.13286,0.01214,0.05929,0.14143,0.25,1.72,2.22,2.51,2.78
2014-12-30,-0.077,0.019,0.078,0.171,-0.08869500000000001,0.073146,0.648034,1.367119,1.479471,-0.13429,0.00857,0.05786,0.14,0.23,1.68,2.2,2.49,2.76
2014-12-31,0.144,0.018,0.078,0.171,-0.090489,0.071021,0.648632,1.367385,1.476286,0.02929,0.00714,0.05857,0.14571,0.25,1.65,2.17,2.47,2.75
2015-01-02,-0.079,0.016,0.076,0.169,-0.088973,0.05910700000000001,0.6114109999999999,1.306117,1.415258,-0.13857,0.005,0.05786,0.14286,0.25,1.61,2.12,2.41,2.69
2015-01-05,-0.074,0.015,0.075,0.169,-0.08687,0.05520800000000001,0.591801,1.26919,1.376671,-0.14143,0.00357,0.05429,0.14,0.26,1.57,2.04,2.32,2.6
2015-01-06,-0.075,0.015,0.073,0.168,-0.081262,0.043906,0.530988,1.1407100000000001,1.2324959999999998,-0.14429,0.00214,0.05214,0.13857,0.25,1.5,1.97,2.25,2.52
2015-01-07,-0.069,0.012,0.07,0.168,-0.091803,0.060279,0.564407,1.164678,1.334876,-0.14714,-0.00071,0.04714,0.13357,0.25,1.47,1.96,2.25,2.52
2015-01-08,-0.07,0.01,0.07,0.167,-0.094902,0.07420700000000001,0.5987100000000001,1.206593,1.381609,-0.15214,-0.00071,0.04786,0.13214,0.23,1.5,2.03,2.33,2.59
2015-01-09,-0.047,0.009,0.07,0.168,-0.101037,0.07134299999999999,0.610213,1.2239,1.3928479999999999,-0.15571,-0.00071,0.04786,0.13143,0.22,1.45,1.98,2.29,2.55
2015-01-12,-0.063,0.009,0.071,0.167,-0.099623,0.049625,0.555439,1.148216,1.321186,-0.15571,-0.00071,0.04857,0.13071,0.19,1.39,1.92,2.23,2.49
2015-01-13,-0.069,0.008,0.071,0.166,-0.101523,0.045641,0.552197,1.144575,1.315585,-0.15714,-0.00714,0.04786,0.12786,0.2,1.37,1.91,2.24,2.49
2015-01-14,-0.067,0.006,0.069,0.162,-0.101325,0.016449000000000002,0.492938,1.082277,1.265522,-0.15929,-0.01,0.045,0.12571,0.18,1.33,1.86,2.2,2.47
2015-01-15,-0.067,0.007,0.069,0.161,-0.118987,-0.004612,0.49567700000000003,1.087588,1.2518770000000001,-0.15357,-0.00929,0.03929,0.11571,0.16,1.22,1.77,2.12,2.4
2015-01-16,-0.081,0.002,0.06,0.152,-0.120271,-0.013624,0.485742,1.083069,1.242741,-0.155,-0.01929,0.02929,0.10643,0.17,1.29,1.83,2.17,2.44
2015-01-19,-0.075,-0.002,0.056,0.145,-0.12295199999999999,-0.013099000000000001,0.48403900000000005,1.068783,1.2329,-0.155,-0.02071,0.02929,0.1,0.17,1.29,1.83,2.17,2.44
2015-01-20,-0.081,-0.005,0.055,0.142,-0.112374,0.010067,0.5012989999999999,1.0765280000000002,1.239688,-0.15643,-0.02,0.03071,0.09786,0.17,1.31,1.82,2.15,2.39
2015-01-21,-0.068,-0.004,0.055,0.141,-0.181616,0.051013,0.5457350000000001,1.103834,1.320691,-0.145,-0.01929,0.03071,0.09857,0.17,1.35,1.87,2.2,2.44
2015-01-22,-0.036,-0.001,0.055,0.141,-0.189962,0.037098,0.61479,1.220461,1.449225,-0.10357,-0.00929,0.03143,0.09929,0.17,1.39,1.9,2.21,2.46
2015-01-23,-0.019,0.001,0.053,0.137,-0.186998,-0.030018,0.421745,0.9901700000000001,1.220305,-0.08071,-0.00714,0.03286,0.09643,0.17,1.33,1.81,2.12,2.38
2015-01-26,-0.033,0.002,0.054,0.138,-0.17240899999999998,-0.002313,0.42343400000000003,0.9670549999999999,1.189352,-0.08143,-0.00643,0.03429,0.09714,0.18,1.36,1.83,2.14,2.4
2015-01-27,-0.019,0.005,0.055,0.138,-0.16886500000000002,0.005546,0.43931800000000004,0.9719549999999999,1.185891,-0.06143,-0.00286,0.03429,0.09643,0.17,1.34,1.83,2.15,2.4
2015-01-28,-0.029,0.001,0.053,0.135,-0.178971,0.000923,0.433166,0.946019,1.149102,-0.07786,-0.00357,0.03357,0.09429,0.17,1.25,1.73,2.05,2.29
2015-01-29,-0.028,0.001,0.052,0.132,-0.184275,-0.015966,0.41466099999999995,0.9216799999999999,1.121964,-0.08071,-0.005,0.03214,0.095,0.17,1.28,1.77,2.11,2.33
2015-01-30,0.086,0.001,0.054,0.132,-0.183657,-0.019233,0.39361999999999997,0.879359,1.071085,0.01643,-0.00357,0.03214,0.09357,0.18,1.18,1.68,2.04,2.25
2015-02-02,-0.024,0.003,0.055,0.134,-0.190844,-0.049666,0.353177,0.818978,1.000903,-0.07214,-0.00357,0.03214,0.095,0.17,1.19,1.68,2.07,2.25
2015-02-03,-0.034,0.001,0.055,0.132,-0.194893,-0.038482,0.384821,0.859247,1.042569,-0.07357,-0.00429,0.02786,0.09286,0.21,1.28,1.79,2.16,2.37
2015-02-04,-0.037,0.001,0.055,0.132,-0.204522,-0.036495,0.408738,0.876042,1.052253,-0.08,-0.00429,0.02571,0.09,0.2,1.29,1.81,2.17,2.39
2015-02-05,-0.026,0.0,0.051,0.132,-0.20362,-0.027939,0.41613199999999995,0.8711620000000001,1.0413780000000001,-0.08714,-0.00714,0.02571,0.09071,0.2,1.3,1.83,2.2,2.42
2015-02-06,-0.037,0.002,0.053,0.132,-0.20335999999999999,-0.037949000000000004,0.40917600000000004,0.855209,1.020461,-0.09643,-0.00714,0.02571,0.09071,0.26,1.48,1.95,2.28,2.51
2015-02-09,-0.042,-0.001,0.051,0.131,-0.198934,-0.026705,0.418105,0.862835,1.027828,-0.09643,-0.01,0.02429,0.09143,0.24,1.49,1.96,2.28,2.52
2015-02-10,-0.041,0.0,0.05,0.13,-0.20654,-0.017329,0.441895,0.880394,1.040729,-0.1,-0.01071,0.02571,0.09071,0.25,1.52,2.01,2.33,2.58
2015-02-11,-0.048,0.001,0.049,0.129,-0.205209,-0.021277,0.429262,0.86261,1.0213780000000001,-0.1,-0.01071,0.02786,0.09286,0.24,1.53,2.0,2.33,2.57
2015-02-12,-0.045,0.002,0.048,0.128,-0.211804,-0.037706,0.401667,0.8316969999999999,0.990092,-0.10571,-0.01071,0.02357,0.09143,0.23,1.5,1.99,2.33,2.58
2015-02-13,-0.046,0.002,0.048,0.127,-0.19239900000000001,-0.051038,0.39789,0.840353,1.0035610000000001,-0.10714,-0.00786,0.02357,0.09286,0.23,1.53,2.02,2.39,2.63
2015-02-16,-0.049,0.001,0.048,0.128,-0.198534,-0.052657,0.405519,0.85944,1.027098,-0.10429,-0.00786,0.025,0.09214,0.23,1.53,2.02,2.39,2.63
2015-02-17,-0.04,0.001,0.047,0.127,-0.2026,-0.038548,0.415549,0.873411,1.043621,-0.10571,-0.00643,0.02571,0.09214,0.25,1.62,2.14,2.49,2.73
2015-02-18,-0.038,0.0,0.048,0.126,-0.20136099999999998,-0.038745,0.45053000000000004,0.941163,1.123164,-0.10286,-0.00643,0.02571,0.09143,0.23,1.52,2.07,2.46,2.7
2015-02-19,-0.034,0.0,0.048,0.125,-0.202836,-0.04384,0.448995,0.963037,1.156293,-0.10286,-0.00643,0.025,0.09143,0.23,1.58,2.11,2.5,2.73
2015-02-20,-0.043,0.001,0.048,0.124,-0.20314000000000002,-0.068909,0.41088199999999997,0.929808,1.127135,-0.10643,-0.00643,0.02571,0.09143,0.23,1.61,2.13,2.5,2.73
2015-02-23,-0.044,0.001,0.045,0.119,-0.202266,-0.063855,0.43132600000000004,0.9763620000000001,1.1848670000000001,-0.11429,-0.00786,0.02429,0.08929,0.22,1.56,2.06,2.44,2.66
2015-02-24,-0.048,0.001,0.044,0.119,-0.218373,-0.053782,0.447935,0.9878600000000001,1.192583,-0.11857,-0.005,0.02429,0.08929,0.22,1.47,1.99,2.38,2.6
2015-02-25,-0.046,0.001,0.042,0.118,-0.213613,-0.07927100000000001,0.393757,0.92486,1.12947,-0.11929,-0.00357,0.02357,0.08714,0.21,1.47,1.96,2.35,2.56
2015-02-26,-0.062,-0.004,0.04,0.114,-0.23183800000000002,-0.103618,0.34639699999999995,0.8569969999999999,1.054498,-0.12071,-0.00643,0.02143,0.085,0.22,1.54,2.03,2.39,2.63
2015-02-27,0.064,-0.005,0.039,0.11,-0.24664499999999998,-0.080536,0.369133,0.884986,1.0859,0.01357,-0.00643,0.025,0.08143,0.22,1.5,2.0,2.38,2.6
2015-03-02,-0.055,-0.005,0.039,0.11,-0.22504200000000002,-0.074674,0.380265,0.9072600000000001,1.113003,-0.12071,-0.00714,0.025,0.08143,0.22,1.57,2.08,2.46,2.68
2015-03-03,-0.063,-0.006,0.038,0.109,-0.229186,-0.052263,0.414454,0.931174,1.129689,-0.12214,-0.00714,0.02643,0.08143,0.26,1.61,2.12,2.49,2.71
2015-03-04,-0.06,-0.006,0.038,0.11,-0.212223,-0.047092,0.421917,0.932758,1.127723,-0.12571,-0.00429,0.02643,0.08214,0.26,1.6,2.12,2.49,2.72
2015-03-05,-0.056,-0.007,0.036,0.108,-0.211682,-0.064182,0.393721,0.894626,1.0858219999999998,-0.12571,-0.00571,0.02643,0.08286,0.25,1.57,2.11,2.49,2.71
2015-03-06,-0.064,-0.008,0.036,0.107,-0.22610100000000002,-0.04842,0.41265100000000005,0.890073,1.069144,-0.12429,-0.00714,0.025,0.08143,0.27,1.7,2.24,2.63,2.83
2015-03-09,-0.064,-0.008,0.035,0.105,-0.215871,-0.083655,0.353057,0.829483,1.011182,-0.12571,-0.00714,0.02214,0.08,0.27,1.66,2.2,2.58,2.8
2015-03-10,-0.064,-0.009,0.032,0.102,-0.221198,-0.119939,0.268223,0.6841659999999999,0.841614,-0.12714,-0.00714,0.02143,0.07929,0.25,1.62,2.14,2.51,2.73
2015-03-11,-0.055,-0.011,0.029,0.099,-0.23066799999999998,-0.119152,0.239706,0.628011,0.775588,-0.12714,-0.00857,0.01929,0.07571,0.25,1.6,2.11,2.47,2.69
2015-03-12,-0.055,-0.009,0.027,0.098,-0.234406,-0.103594,0.26753499999999997,0.6480520000000001,0.790241,-0.12643,-0.00929,0.01857,0.07429,0.24,1.59,2.1,2.47,2.69
2015-03-13,-0.04,-0.009,0.027,0.098,-0.247559,-0.07594,0.298004,0.667892,0.80484,-0.12643,-0.01071,0.01857,0.07429,0.24,1.6,2.13,2.48,2.7
2015-03-16,-0.058,-0.011,0.025,0.096,-0.237618,-0.06431100000000001,0.29257,0.6299859999999999,0.753154,-0.12714,-0.01071,0.01929,0.07143,0.26,1.57,2.1,2.45,2.67
2015-03-17,-0.041,-0.012,0.025,0.095,-0.20783400000000002,-0.043498,0.31906100000000004,0.6642399999999999,0.790475,-0.12714,-0.01286,0.01929,0.07286,0.27,1.56,2.06,2.4,2.61
2015-03-18,-0.057,-0.011,0.025,0.096,-0.226305,-0.09481,0.256372,0.6045560000000001,0.733284,-0.12571,-0.01286,0.02,0.07857,0.23,1.41,1.93,2.31,2.51
2015-03-19,-0.04,-0.011,0.024,0.094,-0.25350500000000004,-0.092414,0.24447199999999997,0.5874699999999999,0.715743,-0.12643,-0.01286,0.01714,0.07214,0.26,1.48,1.98,2.33,2.54
2015-03-20,-0.055,-0.014,0.021,0.089,-0.238273,-0.099372,0.24069899999999997,0.589112,0.719611,-0.12714,-0.01571,0.01429,0.06929,0.24,1.42,1.93,2.29,2.5
2015-03-23,-0.048,-0.012,0.022,0.089,-0.235225,-0.066723,0.277438,0.614089,0.738373,-0.13286,-0.01357,0.01357,0.07071,0.24,1.41,1.92,2.29,2.51
2015-03-24,-0.059,-0.012,0.021,0.089,-0.238064,-0.054778,0.29033200000000003,0.6124390000000001,0.729658,-0.13,-0.01429,0.01357,0.07214,0.24,1.37,1.88,2.24,2.46
2015-03-25,-0.063,-0.012,0.021,0.088,-0.24157800000000001,-0.050387,0.29785500000000004,0.610973,0.723726,-0.14143,-0.01929,0.01357,0.07143,0.25,1.41,1.93,2.28,2.5
2015-03-26,-0.058,-0.012,0.021,0.089,-0.249507,-0.069599,0.29832600000000004,0.628011,0.746552,-0.14429,-0.02071,0.01357,0.07071,0.28,1.47,2.01,2.37,2.6
2015-03-27,-0.053,-0.012,0.021,0.088,-0.259004,-0.070217,0.289565,0.620024,0.739783,-0.15571,-0.01571,0.01357,0.07071,0.27,1.42,1.95,2.29,2.53
2015-03-30,-0.05,-0.014,0.018,0.087,-0.246054,-0.07587999999999999,0.273161,0.592237,0.70758,-0.16286,-0.01714,0.01786,0.07,0.27,1.41,1.96,2.32,2.55
2015-03-31,0.05,-0.015,0.019,0.087,-0.248743,-0.08291699999999999,0.26393,0.576091,0.688422,-0.02143,-0.01857,0.01786,0.07,0.26,1.37,1.94,2.31,2.54
2015-04-01,-0.07,-0.017,0.018,0.088,-0.24864499999999998,-0.105281,0.236727,0.544412,0.654949,-0.15714,-0.02143,0.01,0.07,0.27,1.32,1.87,2.23,2.47
2015-04-02,-0.079,-0.019,0.018,0.086,-0.25413,-0.088969,0.262803,0.579412,0.693274,-0.16143,-0.02286,0.01,0.06929,0.25,1.35,1.92,2.29,2.53
2015-04-07,-0.08,-0.021,0.016,0.085,-0.260119,-0.094934,0.269269,0.617591,0.7451180000000001,-0.15714,-0.02857,0.00857,0.06929,0.22,1.32,1.89,2.27,2.52
2015-04-08,-0.074,-0.021,0.014,0.081,-0.291163,-0.11311099999999999,0.255525,0.606729,0.735294,-0.16214,-0.03214,0.00714,0.06714,0.22,1.35,1.92,2.28,2.53
2015-04-09,-0.056,-0.022,0.012,0.081,-0.269753,-0.127176,0.23759,0.594353,0.725658,-0.16286,-0.03357,0.00643,0.06643,0.22,1.4,1.97,2.35,2.61
2015-04-10,-0.07,-0.022,0.012,0.079,-0.27766799999999997,-0.12443900000000001,0.235907,0.590973,0.7220260000000001,-0.16571,-0.03571,0.00714,0.06643,0.24,1.41,1.96,2.33,2.58
2015-04-13,-0.072,-0.024,0.011,0.078,-0.263027,-0.126695,0.226723,0.568976,0.694526,-0.16643,-0.03643,0.00714,0.06571,0.23,1.38,1.94,2.33,2.58
2015-04-14,-0.089,-0.025,0.008,0.076,-0.273773,-0.128179,0.210035,0.54765,0.6728029999999999,-0.16714,-0.03786,0.005,0.06214,0.23,1.34,1.9,2.29,2.54
2015-04-15,-0.074,-0.029,0.004,0.072,-0.282658,-0.139276,0.173189,0.495316,0.616053,-0.17429,-0.04143,0.005,0.06071,0.23,1.33,1.91,2.3,2.55
